cluster_id,num_stocks,mean_return,median_return,win_rate,sharpe,volatility,skewness,num_samples
394,162,0.006780053,0.004758835,0.534789881798153,0.07926259,0.085539125,1.5998758,905062
189,111,0.0067766816,0.0026720166,0.5179264898755638,0.04581677,0.14790832,31.24133,312610
229,127,0.0067642243,0.0049645305,0.5360337701063043,0.07445521,0.09084958,2.4550679,659992
466,70,0.0067623993,0.0044950843,0.5303153005786857,0.06872511,0.0983978,6.605753,372914
220,97,0.006761742,0.0046360493,0.5365942213745908,0.06928006,0.09760012,17.325695,490255
312,75,0.0067598587,0.003431499,0.5205963185478717,0.053570833,0.12618543,21.703861,375504
284,139,0.006753772,0.005359888,0.5418480115317925,0.081065744,0.08331228,2.2689478,718015
470,94,0.006735935,0.004081607,0.527974090831661,0.060249645,0.11180041,13.245856,481374
327,70,0.0067341533,0.004707992,0.5337432720469845,0.07208932,0.093414016,3.068962,391278
155,47,0.0067252377,0.005289912,0.5406709324824333,0.07579354,0.08873101,1.9214569,235672
231,95,0.0067170872,0.0048475266,0.5350958016371542,0.069988094,0.09597471,17.781221,487309
225,75,0.0067095365,0.004363656,0.5387122330656487,0.07199409,0.093195654,40.09909,333228
331,81,0.0067042406,0.0029585361,0.5216814000111195,0.06025832,0.111258335,15.098576,305769
352,6,0.0066975537,0.0074174404,0.5607718067293892,0.10199576,0.06566502,-0.19024418,31355
493,140,0.0066883615,0.0044722557,0.5334382323580126,0.06779834,0.09865081,32.561302,749292
16,60,0.0066874065,0.005058944,0.5381948383910516,0.07275017,0.091922894,24.857761,299674
6,82,0.0066870097,0.004838109,0.5322932441413272,0.068830386,0.097152,6.668248,458935
50,88,0.0066826413,0.0030528307,0.5203651578159755,0.060858954,0.10980539,4.1294804,392926
224,123,0.0066799056,0.004568815,0.5310360856516335,0.06391699,0.10450908,15.659723,494795
112,125,0.0066797826,0.005458951,0.5400889913676468,0.0736185,0.09073511,13.445552,629724
499,60,0.0066705644,0.0031234026,0.5188497300281185,0.051140673,0.1304356,25.832127,289845
144,101,0.0066702636,0.003880024,0.5271853277442373,0.065169275,0.10235289,4.814207,455172
449,99,0.0066622053,0.004190922,0.529060375957008,0.064307086,0.10359986,15.2582445,446966
157,111,0.0066611203,0.0020895004,0.5125012800405301,0.054083783,0.123162985,15.248648,556623
161,60,0.00665389,0.0043287873,0.5364430007105877,0.04611248,0.14429694,60.240112,177318
186,119,0.0066487906,0.0058977604,0.5481520677958469,0.07997229,0.08313868,6.2361627,621749
417,122,0.006648264,0.0038005114,0.5267857597142581,0.06874926,0.09670307,12.8762455,589623
190,94,0.006644853,0.005714178,0.5460094709186162,0.08644658,0.076866575,1.2154402,508504
263,16,0.006639833,0.006312132,0.5458739441195581,0.08297102,0.080025926,0.31873244,92340
227,129,0.0066360403,0.0044885874,0.5325513215080206,0.070411235,0.094246894,4.1633673,630681
167,129,0.0066348175,0.0057252645,0.5433274795312859,0.079312995,0.0836536,2.8373992,552917
478,115,0.0066292444,0.0035085678,0.5234754201817152,0.06332494,0.10468615,4.6478205,538755
438,85,0.0066262656,0.0038529634,0.5279764733696977,0.06251997,0.105986394,18.071732,414509
481,129,0.0066163642,0.0033444166,0.5220771581855066,0.06426365,0.10295656,11.136492,632441
99,110,0.0066154483,0.004726827,0.5383280593989783,0.069955155,0.094566986,27.015162,483510
252,94,0.0066071576,0.0053424835,0.5394095493949707,0.07747098,0.08528558,1.6193419,523363
15,79,0.006604251,0.0035272837,0.5229603913523749,0.058417097,0.1130534,23.214977,386557
498,62,0.00660067,0.0037460923,0.5276105287475815,0.059561796,0.11082053,27.849333,277032
476,150,0.006582078,0.00438118,0.5327654384405873,0.05896133,0.11163381,66.40501,728069
175,128,0.0065751956,0.0060619116,0.5508288133312269,0.088979855,0.07389533,1.6999435,683628
490,115,0.006571993,0.0039002895,0.525670559407648,0.05687593,0.11554964,49.23627,524823
196,113,0.006571379,0.0052016973,0.5373226352055057,0.07710406,0.0852274,1.8242738,600105
127,89,0.006567864,0.0062493086,0.5521982795194939,0.090551704,0.07253165,0.548996,494978
444,52,0.0065660835,0.0040984154,0.5260690180136772,0.06697715,0.09803468,2.1504993,246979
291,81,0.006563375,0.0047847033,0.5344321287321984,0.06148644,0.10674507,45.09998,412391
7,163,0.0065554106,0.0047814846,0.536243366416491,0.071581125,0.09158015,17.812859,840609
457,85,0.0065548117,0.0,0.4937772409809379,0.047558274,0.13782695,3.332195,152344
297,75,0.0065530203,0.0029864311,0.5178056260864026,0.05519232,0.11873065,7.9035025,329643
416,138,0.0065514697,0.0044333935,0.5354671327082172,0.0753944,0.08689597,23.184292,739276
381,103,0.0065484773,0.0037355423,0.5264044063556474,0.062196877,0.10528627,26.125732,376547
450,47,0.0065478287,0.003340423,0.531284209731607,0.05255454,0.12459111,37.847424,211928
441,130,0.006534344,0.0046144724,0.5324437774476825,0.07136744,0.09155917,2.21392,587709
70,156,0.006519846,0.0045616627,0.5321848402874282,0.06972765,0.09350446,10.286141,808828
456,62,0.0065120114,0.0049260855,0.5357893395125681,0.07292288,0.08929998,1.6114808,305971
126,82,0.006506796,0.004440725,0.5322131244808355,0.0700733,0.092856996,2.5380778,421350
221,67,0.006498227,0.004929185,0.532102130121466,0.07002996,0.0927921,1.569069,352609
209,70,0.00648685,0.004783392,0.5363218370594389,0.065518685,0.09900763,30.799004,341241
31,81,0.0064782817,0.0060818195,0.5487851152079762,0.08658872,0.0748167,0.7848515,458562
379,71,0.0064756274,0.0042169094,0.5298510262043835,0.07074864,0.091530055,1.3118207,373220
497,78,0.006475385,0.003189683,0.5249909345796607,0.06634378,0.0976035,7.94154,421933
210,44,0.006461777,0.0029677153,0.5184996257844937,0.058162935,0.11109784,8.620785,239167
172,15,0.0064489045,0.004492402,0.5291940254087536,0.062207658,0.10366737,4.857705,53761
84,136,0.0064426935,0.0037292242,0.5256446331146658,0.06726321,0.09578332,3.2116442,657467
374,122,0.0064348094,0.0058933496,0.5480674781763677,0.07879298,0.08166729,16.739168,666823
323,43,0.006425521,0.002456963,0.5143808945864624,0.06439651,0.09978058,1.9274138,158196
418,115,0.0064225225,0.0037386417,0.525719342266739,0.07025721,0.09141443,2.699281,584249
436,127,0.0064186575,0.0042897463,0.5297571867908889,0.06495038,0.098824024,3.2938426,441574
9,105,0.00641229,0.003461957,0.5249839617934279,0.058990467,0.10870045,57.85601,533102
484,101,0.0063862028,0.0036366582,0.5227282778004354,0.06193253,0.103115484,2.4625568,407026
290,84,0.0063860863,0.003936529,0.5277827570585378,0.066268794,0.09636642,1.8389308,306827
159,131,0.0063853655,0.004177332,0.5309530806151435,0.062203962,0.10265207,9.4452095,530868
328,101,0.00638347,0.002821684,0.5186685217085815,0.051663037,0.123559706,20.466455,500977
156,126,0.0063831606,0.004770756,0.5381060997800455,0.07343763,0.08691948,3.7869494,663319
298,41,0.0063803648,0.003241539,0.5198499158518038,0.05830063,0.10943904,3.4933045,209749
273,143,0.0063752667,0.0046141148,0.5343365019204217,0.07108262,0.08968812,3.138982,690213
234,70,0.006363096,0.0057783127,0.5461874014894917,0.07744768,0.08215993,3.4735327,387649
37,88,0.0063549066,0.004902005,0.5385480899152438,0.06406023,0.09920205,57.512585,407050
162,68,0.006353684,0.004571557,0.5327680815766903,0.064194605,0.09897535,18.947226,336959
390,68,0.0063509573,0.003290534,0.525286635470436,0.056054782,0.11329912,81.16929,186561
469,87,0.006349157,0.004694581,0.5331702968544608,0.067172036,0.09452084,3.92941,463291
309,89,0.0063463766,0.0,0.4856383906411409,0.039865434,0.15919498,9.783735,298156
363,90,0.0063463408,0.0047520995,0.5365523407787052,0.07001788,0.09063885,17.454458,467494
359,62,0.006345612,0.0040478706,0.5335908927794278,0.058245618,0.10894574,15.390755,261946
49,52,0.006342282,0.0040947795,0.5302301403525354,0.06367796,0.09959933,2.6939213,211610
245,89,0.0063413996,0.004348278,0.5353404824493909,0.07979388,0.07947226,2.1026943,474371
40,76,0.0063405265,0.0031896234,0.5213919585152008,0.061744608,0.10268956,3.7800088,367942
377,80,0.006329666,0.004962802,0.5380131113434234,0.07203747,0.08786629,4.1641736,388366
373,96,0.006326232,0.0030611753,0.520935839232555,0.053190425,0.11893554,12.320052,436357
361,118,0.006325246,0.0031027794,0.5207242797198872,0.0487241,0.1298176,47.448612,285028
72,132,0.0063242447,0.00368613,0.5256389723056389,0.06622278,0.09549953,2.649278,449550
125,74,0.006317026,0.0039840937,0.5259271086982555,0.049977187,0.12639819,63.155136,175357
193,104,0.006313662,0.0049642324,0.536497953376156,0.061992183,0.1018461,44.738335,484945
100,56,0.0063106413,0.0025615692,0.5218695785284213,0.06347816,0.09941438,42.238026,293970
279,112,0.006310466,0.004390478,0.531833325488104,0.070569076,0.08942255,14.787945,573597
19,113,0.006306908,0.0040076375,0.5264470325930707,0.06377404,0.098894596,3.6780534,477218
249,43,0.0063049607,0.004680276,0.5345307775004557,0.06703738,0.09405142,1.6401232,159061
398,107,0.0062965476,0.0021419525,0.5129304525351542,0.044706564,0.14084168,25.443108,244423
133,46,0.006292517,0.004278064,0.5350265952054285,0.06347277,0.09913726,17.908289,147959
17,40,0.006273685,0.0031460524,0.5283505707281161,0.09172715,0.06839507,1.1344359,139909
332,82,0.006271209,0.0031206608,0.5227908363853258,0.051088065,0.12275292,23.592386,274957
205,104,0.0062657422,0.005405426,0.5421967206419864,0.077597246,0.08074696,0.88954467,538703
142,115,0.006265141,0.0022873878,0.5144645712371121,0.051645152,0.12131131,17.802816,235783
296,106,0.006251703,0.004640579,0.5359437268846813,0.074176736,0.084281184,3.9121854,578891
293,99,0.0062455093,0.004901767,0.5354258432157708,0.0722921,0.08639269,1.0777842,486975
354,14,0.006243834,0.005419612,0.5394202789954167,0.08058565,0.07748071,1.401895,80073
182,54,0.0062372875,0.0040587187,0.5325791916309177,0.066785075,0.09339344,8.922486,222151
191,35,0.006225994,0.003933072,0.5308787528962903,0.04940053,0.1260309,89.86817,122139
292,37,0.006221338,0.0046024323,0.5310931638287387,0.06854313,0.09076531,1.72814,198854
304,91,0.0062196734,0.0052680373,0.5414635580019566,0.07592062,0.08192337,2.4625196,476346
184,75,0.0062146834,0.003718853,0.5237822898216989,0.06095068,0.10196249,15.392131,396913
378,70,0.0062104617,0.0047932863,0.531750039235488,0.061253972,0.101388715,3.1344957,293102
39,89,0.006210193,0.004129648,0.5305798372705,0.06255382,0.09927759,6.655444,396732
48,97,0.006209089,0.00459522,0.5367379862791608,0.06423433,0.096663095,7.6751494,500844
432,59,0.0062074745,0.0035778284,0.5246718835207408,0.064702906,0.09593811,2.392126,298903
228,109,0.0062002875,0.001294136,0.507358102100978,0.039552823,0.15675966,19.764114,256452
491,94,0.0061971834,0.0037244558,0.5269205707118951,0.068564385,0.09038487,9.769196,428167
140,45,0.0061906883,0.005186677,0.5443357016875219,0.08038235,0.07701552,1.1515157,179731
131,81,0.006181534,0.005135894,0.5390918548145756,0.07085991,0.08723599,3.5267425,421034
151,144,0.0061796336,0.0035930276,0.5240082803904075,0.06288675,0.098266065,4.7790985,741994
495,49,0.0061675166,0.0049142838,0.5410531765880628,0.07183925,0.085851625,5.352473,216317
115,77,0.0061599454,0.0037332773,0.5262678025261339,0.054063875,0.11393829,25.794775,395941
380,120,0.0061524697,0.0028170347,0.5187676073150933,0.055772427,0.110313825,3.569725,418860
18,80,0.006137289,0.0028694868,0.5193094104632519,0.052043643,0.117925815,4.3098335,241359
204,20,0.006135947,0.0017246604,0.5095665024630542,0.058125548,0.105563685,5.396814,101500
395,68,0.006130135,0.0040160418,0.5297238173366147,0.05851509,0.10476161,20.381136,329130
342,83,0.0061256937,0.0055854917,0.5471877010599031,0.07872543,0.07781087,1.4905883,413434
168,51,0.0061193476,0.0032866,0.5231280019478076,0.04725824,0.12948743,29.309158,225895
403,79,0.0061132708,0.0036657453,0.5257901746978296,0.06260355,0.09765055,5.037058,361882
451,67,0.006096132,0.00470531,0.5346914345341194,0.06504249,0.09372538,20.265835,377586
370,48,0.006093586,0.0022053719,0.5150999061789984,0.04858307,0.12542611,74.59569,265399
433,31,0.0060933298,0.0032789707,0.5277868808503793,0.06601822,0.0922977,29.502153,167831
300,112,0.006090803,0.0038725734,0.5300168087960893,0.063982055,0.09519549,13.641527,259388
46,98,0.006087716,0.0037139654,0.5268218258610544,0.05872436,0.10366595,5.0183268,429967
289,84,0.0060873684,0.0047169924,0.5347792556031465,0.06821824,0.08923374,3.135202,421415
287,60,0.0060865977,0.0038855076,0.5309564067402467,0.07507138,0.08107747,1.0806153,225333
480,98,0.0060848184,0.0036164522,0.5285735136713049,0.059675593,0.10196494,27.270332,411080
12,87,0.0060830503,0.0033836365,0.5232445528751574,0.0653314,0.09311067,3.3848424,296349
36,8,0.006071857,0.003723383,0.5315758410387567,0.059894547,0.101375796,1.2133478,15249
124,103,0.006058053,0.00031352043,0.500683142942608,0.04134661,0.14651874,11.287832,247386
67,99,0.0060505485,0.0032550097,0.5232216511719261,0.059509035,0.10167445,8.811882,488768
64,54,0.006043721,0.0038803816,0.5236432519543675,0.056254264,0.107435785,3.753918,141478
223,99,0.006041009,0.0050320625,0.5419843934865717,0.08310757,0.072689034,0.93077785,584884
103,86,0.006021013,0.003571272,0.528556929908024,0.06993733,0.08609155,6.1153255,472950
213,168,0.0060188426,0.0036765337,0.5244523781089524,0.061652474,0.09762532,3.608857,795485
160,108,0.00601656,0.0028319359,0.5155531225849188,0.054108977,0.111193374,2.379359,217384
2,74,0.0060160216,0.0030833483,0.5195852671077318,0.047448277,0.12679115,18.657192,253175
163,59,0.0060110632,0.002551198,0.5165330072199619,0.049456242,0.121543065,7.955473,255126
128,73,0.0060064876,0.0044841766,0.5391071442763926,0.081263945,0.07391331,1.2620581,377463
237,82,0.0059854942,0.005080402,0.5400165934330793,0.06647694,0.09003866,4.088208,431496
307,2,0.0059796823,0.0,0.48015202702702703,0.046675935,0.1281106,6.865092,11840
145,61,0.0058653704,0.004373789,0.5325990740174182,0.06785428,0.08644068,2.2627552,245145
23,60,0.0058639897,0.0044304132,0.534264433228614,0.05919284,0.09906586,21.231358,310672
26,69,0.0058586686,0.005406618,0.5444920986909424,0.072573565,0.08072731,1.0601025,321529
86,96,0.0058418014,0.0,0.497779807362988,0.041224778,0.14170608,7.363894,166427
21,2,0.0058225673,0.0,0.44370341310317774,0.045043293,0.12926602,1.5965799,2549
367,89,0.005817328,0.0043518543,0.5331746108734023,0.06989247,0.083232544,1.7357013,474203
8,66,0.00580586,0.0031356215,0.5217935839892176,0.05333684,0.108852714,7.3015227,314588
91,73,0.0057922383,0.0053778887,0.5450744016565806,0.06984992,0.082924046,2.5849595,373782
282,52,0.0057915077,0.0040160418,0.5323138306834801,0.05900937,0.09814556,78.54105,296746
483,83,0.005781794,0.0022816658,0.5138717362109341,0.04427628,0.13058446,16.960676,296358
369,21,0.005773926,0.0062140226,0.5581099768982966,0.085709706,0.06736607,1.3456783,125099
47,26,0.0057662567,-0.0012820959,0.4772279648469866,0.033802576,0.1705863,12.456686,73621
314,90,0.00576369,0.00378263,0.5287504789686415,0.066141725,0.087141514,3.4691365,485418
137,64,0.005748945,0.003399849,0.5284580640678201,0.07496848,0.076684825,5.0212164,359775
270,39,0.005742102,0.0033003092,0.5230917342868932,0.06794406,0.084512204,0.91230273,218130
445,22,0.0057277787,0.0038138628,0.5271393901023531,0.059849218,0.09570348,4.5478673,94770
85,3,0.005726741,0.004640341,0.53803121012857,0.0888377,0.06446296,-0.3753068,10189
187,22,0.0057259016,0.0043608546,0.5345921971688843,0.0629123,0.09101402,1.6450359,75306
474,96,0.005722081,0.0020428896,0.5117206630804011,0.041634012,0.13743766,15.508466,255233
69,40,0.0057047256,0.005293727,0.541194920827642,0.07053747,0.080875106,1.3142534,197670
341,125,0.005691248,0.0036870241,0.5287204068283511,0.06484183,0.087771244,3.6538026,671143
286,90,0.0056757107,0.0038810968,0.5319017722912741,0.061556246,0.092203654,10.104648,377816
275,69,0.0056693247,0.0036495924,0.5281429677712564,0.060845308,0.09317604,2.572628,334453
0,86,0.005664627,0.0046162605,0.5383593872055729,0.07279958,0.07781126,1.1669654,435252
310,63,0.005658335,0.0030303001,0.5171103800476246,0.05068984,0.11162661,1.862605,200317
106,50,0.0056391708,0.001382947,0.5059161179664456,0.0441272,0.12779354,6.8278456,264109
334,37,0.0056391116,0.0047619343,0.5365570968134595,0.06597627,0.08547182,1.5648358,188951
215,105,0.00561814,0.0027557611,0.5169471705631156,0.045613468,0.12316845,17.494429,230894
254,83,0.0056170286,0.0043210983,0.5327933940723772,0.06609918,0.08497879,1.9084005,404243
488,67,0.005602396,0.0032439232,0.5278095976596232,0.0836649,0.066962324,0.5251598,340458
496,70,0.0055686976,0.003322959,0.5286072238048699,0.081716195,0.0681468,1.461359,384728
14,75,0.0055251913,0.005000472,0.5381669857654208,0.065096915,0.084876396,2.9901679,372403
147,66,0.0055078226,0.00095415115,0.504638626925516,0.0396824,0.13879763,13.932718,195532
253,80,0.005471313,0.0045181513,0.5358275883847585,0.06406962,0.085396364,2.9681597,411666
368,71,0.005419199,0.0036628842,0.5325675977886071,0.08265772,0.06556192,0.61483747,384554
494,94,0.005401571,0.0026153922,0.5148760684807367,0.048104357,0.112288594,3.0293787,326632
479,25,0.0053141643,0.0054706335,0.5549253325240432,0.06808842,0.07804799,1.3713857,95557
338,46,0.0052891276,0.0019475222,0.5111923390629248,0.042170066,0.12542374,8.536928,165515
489,50,0.005273314,0.002475381,0.5208325848213751,0.07090741,0.07436902,3.484574,250497
277,7,0.0052202474,0.00049066544,0.5025725232621784,0.04325005,0.12069922,2.3652172,9135
455,14,0.0048174392,0.0032349825,0.52045931942305,0.045092426,0.10683478,2.425603,71410
264,10,0.0045263274,0.005406618,0.5427415375505773,0.053341266,0.08485602,1.8688257,50665
406,21,0.004321449,-0.016744196,0.4378767976827995,0.01859046,0.2324552,9.376967,29691
413,3,0.0037386576,0.0,0.49299111549851926,0.038950924,0.095983796,0.5856702,5065
114,7,0.0030665093,-0.010712385,0.44414674361088213,0.014596973,0.21007845,3.410478,14556
118,1,0.0005896555,0.001517415,0.5058505850585059,0.007677498,0.07680308,0.09788031,1111
347,1,-0.005751879,-0.008763462,0.4637096774193548,-0.018970532,0.30320072,0.18143408,496
