episode,return,portfolio_value,num_positions,avg_critic_loss,avg_actor_loss,avg_entropy,buffer_size
538,-0.02577677250634291,97275.04571173564,1,0.0011993053204302365,0.2488085985183716,1.0904391368230184,100000
539,0.192092887719795,114966.68894810745,1,0.001132304708395774,0.2524566908677419,1.0893207867940267,100000
540,-0.000500094236960649,99949.99058101112,1,0.0037718325213063507,0.25008605122566224,1.0910786390304565,100000
541,0.03043913910558859,102218.04513240836,1,0.00233462672913447,0.25859229763348895,1.091959047317505,100000
542,0.02341820213797148,102068.2889863642,1,0.002142013198075195,0.2522309323151906,1.0917470852533977,100000
543,0.12969364450955745,113393.21934332084,1,0.0015291707202171286,0.25113838613033296,1.0917869408925374,100000
544,0.01018469925775702,100368.0837339955,1,0.001603019376246569,0.2508192519346873,1.0924487193425496,100000
545,-0.05302937836790697,94730.59353882624,1,0.0028122112504206597,0.2475331962108612,1.0910892724990844,100000
546,0.0003921217023462025,99941.57091191271,1,0.0023657120880670847,0.24804865916570026,1.0914213101069132,100000
547,-0.113517590133472,88915.51971463725,1,0.0020206921675708146,0.25057261288166044,1.089266872406006,100000
548,-0.02151045289140062,97757.71328536846,1,0.0017725298452811937,0.2478083501259486,1.0893439849217732,100000
549,-0.03293606209051751,96429.50311696854,1,0.00098149612507162,0.24154305557409922,1.0910849253336588,100000
550,-0.03319435885079011,96647.00621883504,1,0.0038026743587882567,0.25013794799645744,1.0907034397125244,100000
551,0.41637852892929594,147420.28192624316,1,0.0015998133399989455,0.2442483425140381,1.0891010920206705,100000
552,0.04754671871465329,104530.41309527832,1,0.0011410704348236323,0.2513456056515376,1.08780570824941,100000
553,0.11148526714606657,111650.26148113969,1,0.0017416401630422722,0.24384957551956177,1.0892316977183023,100000
554,0.07408824258789179,107240.18608695536,1,0.0016994669878234467,0.2482428878545761,1.0908023754755656,100000
555,0.06430910472509747,106499.56242182269,1,0.0013002384133869783,0.24445514778296154,1.0904358307520547,100000
556,-0.11157474774507883,89207.36926225593,1,0.0019103762868326157,0.24378386835257213,1.091426706314087,100000
557,0.04041526998520689,103964.17123058513,1,0.0033823930037518344,0.2487353612979253,1.0926264524459839,100000
558,-0.032750536533148675,96734.04577944227,1,0.0012825713454124828,0.2435729483763377,1.0909793933232625,100000
559,-0.0960746008718918,90707.54680994478,1,0.0012545686622615904,0.24082222084204355,1.09201766649882,100000
560,-0.05895381635893977,93913.95243144495,1,0.0014697809208882972,0.2460367480913798,1.0935654958089194,100000
561,0.02627404043677157,102530.18142913544,1,0.0010175587987760082,0.2445119798183441,1.092677640914917,100000
562,0.007050356720847865,100393.92390172712,1,0.001564444595715031,0.24818630615870158,1.0915334542592368,100000
563,0.14611158062977259,114094.25821959862,1,0.001263674443665271,0.246927809715271,1.0899496793746948,100000
564,-0.04198454987735428,95821.51601675584,1,0.0013791295059490949,0.25181643664836884,1.089682896931966,100000
565,0.007806411075467978,100535.38890175495,1,0.000966818551144873,0.245109686255455,1.0921139478683473,100000
566,-0.12096770796329431,88058.36492183934,1,0.0012447775739322727,0.24643422961235045,1.092725944519043,100000
567,-0.012381484625311988,98642.31309633877,1,0.001485577008376519,0.24676764210065205,1.0903704325358072,100000
568,0.09659368629616154,109900.08565722033,1,0.0017535130861991396,0.24399037659168243,1.0887311935424804,100000
569,0.029751728712186395,102878.32208498559,1,0.0015362065062314893,0.24657808939615886,1.0901883363723754,100000
570,-0.13040743309324662,87634.3148041689,1,0.0012712635808081055,0.24399270017941793,1.089143705368042,100000
571,0.037388621472318834,103712.58039877121,1,0.0017988962936215103,0.2383777230978012,1.0865692536036173,100000
572,0.0834023548614615,108489.00354626632,1,0.0007334731402806937,0.24528493583202363,1.0887712637583415,100000
573,-0.024811102709585454,97516.45348599675,1,0.0009543216622356946,0.24017345706621807,1.0896968682607016,100000
574,0.03882728049961842,103682.29652735559,1,0.0008460007365404938,0.24284841120243073,1.091114600499471,100000
575,-0.0239356216204925,97569.22208496279,1,0.0014053190883714707,0.24629416267077128,1.0908283948898316,100000
576,-0.07240822951483045,92800.88762510713,1,0.0019418720544005434,0.24564579824606578,1.0899481296539306,100000
577,0.0018848636339016144,99949.09556964567,1,0.0018294782736726727,0.2461644858121872,1.0902718305587769,100000
578,-0.06956983288299871,92942.50969734808,0,0.0027738743907927224,0.24280248880386351,1.0896634419759115,100000
579,-0.04838463212511165,94915.6463204294,1,0.0013544963226498415,0.24411768615245819,1.089425508181254,100000
580,0.09155792678137332,109371.09298116565,1,0.0007353418952940653,0.23987528085708618,1.0921322663625082,100000
581,-0.14401002099255172,85943.39449100148,1,0.0021730541542638094,0.24575170973936716,1.091232419013977,100000
582,0.11503466364274137,111973.77818374787,1,0.0008296626096125692,0.24250036776065825,1.0901232798894247,100000
583,-0.020898016403999575,97757.12782938275,1,0.0011346016253810376,0.24436440865198772,1.0906773885091146,100000
584,0.01906066445737309,101744.28190225872,1,0.0016220953131172186,0.2433622509241104,1.0891283988952636,100000
585,0.03821223563113402,103429.9275169131,1,0.001025169447530061,0.24685361385345458,1.089849090576172,100000
586,0.20032366588052408,109644.26735309511,1,0.001761743911386778,0.23909060955047606,1.0902543942133585,100000
587,0.17944700340231184,119059.72829524436,1,0.0012329429019397745,0.24102236628532409,1.0905980030695597,100000
588,-0.05463823160311003,94339.04728161648,1,0.0010330534423701465,0.2482360780239105,1.0905129194259644,100000
589,-0.04036520208123868,95933.92150187136,1,0.0013125016363725688,0.23942917684714,1.0913201252619424,100000
590,0.12618818413770594,113259.73214012649,1,0.0008795393592057128,0.23931949536005656,1.0922454436620077,100000
591,0.12669296744703062,112456.15811011492,1,0.0007348354052131374,0.23892660836378735,1.0930348793665567,100000
592,-0.12413191350637409,87294.68784681626,1,0.0013488315084638695,0.23890491326649985,1.0925751288731893,100000
593,0.05603877588475581,105642.13785904154,1,0.0009989767199537407,0.24187698165575663,1.0916605949401856,100000
594,0.14611158062977259,114094.25821959862,1,0.0009100285232610379,0.24091176688671112,1.0906847635904948,100000
595,0.05938198613566721,105955.67135879556,1,0.0008006924802126984,0.23836543957392375,1.0902381181716918,100000
596,-0.015832410765055344,98187.04790880272,1,0.0012024390676136439,0.24132340749104816,1.0905220190684,100000
597,0.05179940946888932,105270.26012395698,1,0.0013483928671727578,0.23896789451440176,1.0893382708231607,100000
598,0.08929734391972888,109182.38331857612,1,0.0007338262987711156,0.2414857198794683,1.088338351249695,100000
599,-0.007857497038883023,98837.65732254868,1,0.0007514753000577912,0.24251827796300252,1.087714703877767,100000
600,-0.09245465812050156,90790.75813401958,1,0.001190696656703949,0.23450972735881806,1.089874529838562,100000
601,0.017388423221219727,101409.58813155681,1,0.000678886651682357,0.23606659074624378,1.0902729431788127,100000
602,-0.01315952815333274,98605.95813933681,1,0.0012798437935998663,0.23645878632863362,1.08894735177358,100000
603,-0.09645248599907388,90595.15077701912,1,0.0007729266935105745,0.23747977415720622,1.0861402114232381,100000
604,0.09204767302175584,108901.02870262341,1,0.0012421501354159166,0.2380005657672882,1.0864175081253051,100000
605,0.029660411682936608,102750.97913900386,1,0.0009918063471559436,0.2356250951687495,1.0873899698257445,100000
606,0.01458267410463423,101356.14545284936,1,0.0009812742287370686,0.23769474923610687,1.0894675413767496,100000
607,-0.01567556849342322,98202.8604938337,1,0.0010249225296623385,0.2396240711212158,1.0904234329859415,100000
608,-0.1325372297587562,86539.60227868089,1,0.0007793295604642481,0.23509034812450408,1.088443922996521,100000
609,0.07205140996239608,107152.88498023205,1,0.001453745283652097,0.2337088704109192,1.088403375943502,100000
610,0.23183160474938969,112991.63149532049,1,0.00117994577352268,0.23915768961111705,1.0895714998245238,100000
611,-0.006519204041133462,99109.15659983331,1,0.0007386464722609769,0.23411530951658885,1.0898802677790325,100000
612,-0.12307329365350403,88063.11144720293,1,0.0008166063567235445,0.23113017082214354,1.0900245587031046,100000
613,-0.26508230053746396,76127.61608959924,1,0.00129439615799735,0.2371639092763265,1.0897658189137778,100000
614,0.10848707663473015,111160.54868365717,1,0.0014603812024385357,0.23744292855262755,1.0889300902684529,100000
615,0.12906965558175226,113392.33180604858,1,0.0008793356032886853,0.23493808309237163,1.087584368387858,100000
616,0.1579809023607501,116557.56472619085,1,0.0010438018982919554,0.23212744096914928,1.0889561732610067,100000
617,-0.11628052734378627,88178.55697876788,1,0.00076734665587234,0.23371882836023966,1.0892223358154296,100000
618,-0.12119097658086138,88194.04248155671,1,0.0007096110687901577,0.23528372546037038,1.08953697681427,100000
619,0.053003528026223996,105337.39254340564,1,0.0009591652662493289,0.23199131786823274,1.0905452648798624,100000
620,-0.06352972515913743,93557.3681737383,1,0.0009482590646560614,0.2374485154946645,1.0906944910685221,100000
621,-0.18195592653229575,83067.46214408381,1,0.0009754473653932412,0.2337186574935913,1.0892214934031168,100000
622,-0.07992403731341166,92112.71885855721,1,0.0010722193566228575,0.2356351912021637,1.088578716913859,100000
623,0.018760565937050545,101687.9765992723,1,0.0008459853192713733,0.23080994586149853,1.0878403981526692,100000
624,0.026674596669107892,102495.22041758936,1,0.0009896737882324183,0.2359158307313919,1.0874441782633464,100000
625,-0.023890254066221205,97534.00131558182,1,0.0007936077046906576,0.2311239222685496,1.0891671021779379,100000
626,0.03610690645407964,103214.59979607692,1,0.0009445894422242418,0.2350798467795054,1.0907427151997884,100000
627,0.012209457437567442,100896.16216231491,1,0.0012203243027518814,0.2325454294681549,1.090398907661438,100000
628,-0.005979780963184789,99289.37556374437,1,0.0013603364039833346,0.23445676068464916,1.091185696919759,100000
629,-0.034734873931849014,96047.03629725985,1,0.0013379144637535015,0.23261051376660666,1.0911820650100708,100000
630,0.009073488250753953,100906.87032156036,1,0.0009488848979041601,0.23193308611710867,1.0901931921641033,100000
631,0.1663592049213526,117778.2342164667,1,0.0013329913684477408,0.23188888728618623,1.0900032679239908,100000
632,0.018092309874577488,101688.53014255033,1,0.0009616030612960458,0.23169137040774027,1.0887610594431558,100000
633,-0.10745007791184244,89455.42561827812,1,0.0011903617987021184,0.23466549317042032,1.0889979441960653,100000
634,-0.16861984736085522,84163.9138648586,1,0.0011108101850065093,0.23215476473172506,1.0880239486694336,100000
635,0.11986505100679316,112268.01581081594,1,0.0007722954091150313,0.23419734040896098,1.0881615320841471,100000
636,-0.01284075817198587,98171.31661028479,1,0.0010306673153536393,0.23299494683742522,1.0905996402104696,100000
637,-0.021255899464533667,97809.18278809372,1,0.0012088048863612736,0.2332008957862854,1.090626096725464,100000
638,0.020780276954030934,101917.79479717498,0,0.000880900924676098,0.22936975359916686,1.0907882928848267,100000
639,-0.06395050440921683,93518.67033954081,1,0.0006809060680097901,0.23477810521920522,1.0905367851257324,100000
640,-0.036310559148430135,96214.7236457571,1,0.001121997440350242,0.2333482911189397,1.0892306486765544,100000
641,-0.018826905366217225,97876.25676777546,1,0.0008931655844207853,0.23103808263937634,1.0903783003489176,100000
642,-0.051320690533877965,94643.3436431004,1,0.0009120341147839402,0.22994583547115327,1.0876855850219727,100000
643,-0.05300833133653501,94709.24608968111,1,0.0009295409331874301,0.23183720310529074,1.089841906229655,100000
644,0.07374047893095505,107553.47852252043,1,0.0010356876126024872,0.2335520029067993,1.0909655491511028,100000
645,0.011022781062072832,100954.967605797,1,0.0010773962344198178,0.22922894060611726,1.0921825965245564,100000
646,0.050431130378172796,104957.84067326467,1,0.0010503701739556467,0.23296086192131044,1.0910982131958007,100000
647,-0.039988966834869494,95996.12775320598,1,0.001165727818928038,0.23788243432839712,1.090484348932902,100000
648,0.12287353684143423,112696.61612021246,1,0.0009968500982116288,0.2297694037357966,1.0898116509119669,100000
649,-0.1594043780164895,84627.23375115926,1,0.0009025144691501434,0.22835113406181334,1.090340002377828,100000
650,0.04090440702669686,103693.80043771162,1,0.0006190620857523754,0.22684096793333688,1.0910785913467407,100000
651,-0.08306328448019751,91777.39320731419,1,0.0008776592663101231,0.23187293509642284,1.0908178408940634,100000
652,-0.13336603050673876,86750.97604957006,1,0.0007926985184894874,0.23294242819150288,1.091624371210734,100000
653,0.0031862932430388345,100226.95614600662,1,0.000688120774187458,0.2305571546157201,1.0908563137054443,100000
654,-0.06626246399171119,93457.18552875477,1,0.0008740057819522917,0.22894602119922638,1.0902704159418741,100000
655,-0.024041834045895386,97367.62596522833,1,0.0009783685702132062,0.23218219578266144,1.0899825016657512,100000
656,-0.04291848505140646,95052.94283622279,1,0.0010416272338867809,0.23922277887662252,1.0893637418746949,100000
657,0.14768419054288215,115321.5446870483,1,0.0010466648226914307,0.2273651699225108,1.0910568714141846,100000
658,-0.00018346208188994503,99654.54133513724,1,0.0010458803590154275,0.2325156609217326,1.0898955980936686,100000
659,-0.07100901684417092,92361.81213384488,1,0.0011038609528137991,0.23223740657170613,1.091044012705485,100000
660,-0.013476534831738683,98234.72441788197,1,0.0011743163253413514,0.2332873324553172,1.0905561367670695,100000
661,-0.0245498279682251,97164.40508921628,1,0.000869565099128522,0.22967572410901388,1.0897411505381267,100000
662,-0.04825663048582292,94391.61852766824,1,0.0009409359879403686,0.23282281458377838,1.088878051439921,100000
663,0.09744611941048939,109862.73636237723,1,0.0011637549808559318,0.22892660299936932,1.0888375282287597,100000
664,-0.11222738450967625,89039.27082100946,1,0.001294106036463442,0.23125986059506734,1.0880733807881673,100000
665,-0.073168168857493,92544.33921336275,1,0.0006475195764020707,0.22963979840278625,1.0880429983139037,100000
666,-0.06954949610508138,92841.89720228082,1,0.0009765518179240946,0.22703271806240083,1.090231760342916,100000
667,0.05920179197722332,105840.31842196648,1,0.0006507789104944095,0.23057059943675995,1.090829348564148,100000
668,-0.06413375003156581,93411.38201612831,1,0.0008723608829313889,0.2323013643423716,1.0919186274210613,100000
669,-0.022218408561929436,97750.25378969917,1,0.0007476501448157554,0.23305647770563762,1.0917729536692302,100000
670,0.09269531933061931,109232.7450882344,1,0.000861669858568348,0.23094231486320496,1.0905935446421304,100000
671,-0.059041466941233495,92992.78059060794,1,0.0006961472623515874,0.2325891266266505,1.0885730584462483,100000
672,-0.013533421819374409,98631.71495818965,1,0.00058352614287287,0.23186511894067127,1.0895750045776367,100000
673,0.03924142266851947,103901.73693561576,1,0.0006853626323087762,0.2286879966656367,1.0916564226150514,100000
674,-0.01978722867561638,97951.35215497114,1,0.0008626700514772286,0.2246471732854843,1.0904733975728353,100000
675,0.03887220974599098,102757.16203120025,1,0.0008026641075654577,0.23204781313737233,1.089598019917806,100000
676,0.132200386996618,113532.66208498091,1,0.0008686819346621633,0.22524811327457428,1.0896871964136758,100000
677,0.0899822047670534,108726.85264400637,1,0.0008644440764328465,0.22763187090555828,1.0891271193822225,100000
678,0.04479574999622938,104016.67811478363,1,0.0007631413522176444,0.22543761531511944,1.0892028967539469,100000
679,-0.0016593248700722033,99548.3193105527,1,0.0012444680576057484,0.22974538505077363,1.0884198904037476,100000
680,0.11713818582443147,112272.80969499938,1,0.00106351659730232,0.22651274899641674,1.0905352274576823,100000
681,0.16308491448536813,117107.39535027959,1,0.0006071156143055608,0.2270072321097056,1.0905768950780232,100000
682,-0.06560085932247202,93564.71834381939,1,0.0006919484585523605,0.2305114597082138,1.0893484036127725,100000
683,0.006413781175251003,100463.81611488713,1,0.0008875580067979171,0.22691998382409415,1.0885540167490642,100000
684,-0.09467548731386517,90551.69782520269,1,0.0009219988676098486,0.22853755553563435,1.0908039331436157,100000
685,-0.059747338264163535,93925.9288296867,1,0.0008016592929683005,0.22939211527506512,1.090906055768331,100000
686,0.2693598884827686,129935.65381553069,1,0.0007031726408361767,0.22805878321329753,1.0905834833780925,100000
687,0.052408834238261454,105318.59591930217,1,0.0008612566123095652,0.22517150143782297,1.0904411315917968,100000
688,0.022988338644232244,101955.86057487043,1,0.00097796665407562,0.22937389016151427,1.0899691025416056,100000
689,-0.027297022283839217,97207.17857641685,1,0.0006765593871629487,0.2232664207617442,1.0900828043619792,100000
690,-0.04751701326905426,95143.088376145,1,0.0008669536832409601,0.22722939749558765,1.089752229054769,100000
691,0.012649484106321314,100775.08636941249,1,0.001057303537769864,0.22774717807769776,1.0903974294662475,100000
692,-0.1882796050576155,82509.19689319184,1,0.0006572573339023317,0.22854087750116983,1.0904088894526163,100000
693,-0.16293152293303628,82680.59629112366,1,0.0006721830926835537,0.22558548549811044,1.0908023277918497,100000
694,0.1498432353338097,115626.44610903875,1,0.0010702341047969337,0.22938126623630523,1.0906563917795817,100000
695,-0.15787856659238103,84309.79073227783,1,0.0006824986359182124,0.22747133572896322,1.0911304235458374,100000
696,0.043068221792641304,104010.79652279156,1,0.0010967682445577034,0.22526927987734477,1.0905213435490926,100000
697,-0.14927530622489663,85818.8829477145,1,0.001139562915583762,0.22581566572189332,1.0890880743662517,100000
698,-0.013106463352042378,98637.77802345622,1,0.0007763614761643111,0.22432604134082795,1.0894552628199259,100000
699,-0.08575372649381895,91630.14582578986,1,0.0010492964376074573,0.2289330760637919,1.0884272654851277,100000
700,0.3248048145947471,137047.21211120684,1,0.0006201202078955248,0.22563415070374807,1.0883272250493368,100000
701,-0.07313662072581224,92825.34497044614,1,0.0005972742335870862,0.2272363911072413,1.0891413768132527,100000
702,-0.05878835745768853,94005.30304185912,1,0.0009132036366888012,0.22230443159739177,1.0884692351023355,100000
703,0.008538305217311287,100713.5855087688,1,0.0005141050098851944,0.22847182552019754,1.0883564949035645,100000
704,0.03762395147152539,103524.5436131894,1,0.0009532112220767885,0.22747900386651357,1.0884158849716186,100000
705,0.18061623040907632,119372.0103846034,1,0.0014421809823640312,0.2290247490008672,1.0890131791432698,100000
706,0.0662466077160401,106445.94223726026,1,0.0008564047719119116,0.2298746834198634,1.0896493037541708,100000
707,0.03033775458790911,102989.15571463839,1,0.0008246797030248368,0.22613048752148945,1.0905807733535766,100000
708,-0.05296583272208536,94722.86910469059,1,0.0007135510299121961,0.2260107785463333,1.0903047800064087,100000
709,-0.03989753563676172,95715.25031883942,1,0.0009841558722352298,0.22219039698441823,1.0880902846654257,100000
710,0.021929707653242057,102124.9370967577,1,0.0008243757484403129,0.22766476968924204,1.0869326829910277,100000
711,-0.08566669849130916,91705.76992578176,1,0.0010508079188487802,0.2276225944360097,1.088189188639323,100000
712,-0.14218820768886675,86459.63116237897,1,0.000887262707692571,0.22744334439436595,1.087887422243754,100000
713,-0.2184121209478901,79034.9769300067,1,0.0011831428981774175,0.22279032369454702,1.0887865781784059,100000
714,0.010911340474256619,100319.85193448554,1,0.0011477890705767397,0.2308611700932185,1.088415249188741,100000
715,0.04084540327915275,103885.04096230166,1,0.0008792413437428574,0.2261268138885498,1.0892019192377727,100000
716,-0.05619476759010785,93298.20147877843,1,0.0009864203117710228,0.226211017370224,1.0902635256449382,100000
717,0.1015566225289058,110206.34897940616,1,0.0005971400823909789,0.2207629144191742,1.0886774381001791,100000
718,-0.10745521868241016,89243.70708886167,1,0.0009755968989338726,0.22590442498524985,1.088493021329244,100000
719,0.053356258499993155,105337.72566327771,1,0.0006683349570569892,0.22735945185025533,1.0885642449061075,100000
720,-0.05744761212044037,94090.43943134116,1,0.0008228548783032844,0.22284672558307647,1.0891499757766723,100000
721,-0.11138800381138032,88845.3343434505,1,0.0009193781161836039,0.2229014168183009,1.0888429005940756,100000
722,-0.021547643800794443,97698.06474714361,1,0.0008158813744861012,0.2308809459209442,1.0886147419611614,100000
723,0.036759006126070644,103495.948034128,1,0.0009046754431134711,0.22170747915903727,1.0894462585449218,100000
724,0.009366634622625727,100485.17896224518,1,0.0008163273276295512,0.2225308507680893,1.0885721127192178,100000
725,-0.028623554308860166,96993.54350806033,1,0.0006928405355817328,0.2266509900490443,1.0872837543487548,100000
726,0.01341040348599278,101078.81249496559,1,0.0008452187214667598,0.22552526692549388,1.0875864108403523,100000
727,-0.05666952699965919,94373.06447084204,1,0.0009306522105665256,0.22323781152566274,1.089008625348409,100000
728,-0.07982952213048475,92141.64005257432,1,0.0009431744411510105,0.2255225400129954,1.0891576528549194,100000
729,-0.04768272855103456,94950.80405501972,1,0.0010758317900278296,0.22105578978856405,1.089698322614034,100000
730,0.06366298917629755,106428.08736818677,1,0.0006659742745493228,0.2261510173479716,1.0886997779210408,100000
731,0.010491861285269174,100857.5041979716,1,0.0006635886471485719,0.22977961599826813,1.0870935996373494,100000
732,0.09208391453029302,109159.56038865866,1,0.000845545200475802,0.22821436723073324,1.087247403462728,100000
733,-0.09237763736394167,90451.26493386042,1,0.000842053384015647,0.22964148918787639,1.0896706740061441,100000
734,-0.051183003199101657,94885.82984938813,1,0.0006975507722624268,0.222258389989535,1.088127064704895,100000
735,0.022725533610793082,101997.12914723734,1,0.0007947920385049656,0.22364437480767568,1.088243309656779,100000
736,0.05088374645663907,104647.13113557344,1,0.0006719123475098361,0.22417734762032826,1.0868472417195638,100000
737,-0.05900643387521926,93948.00723820005,1,0.0006955613120226189,0.21912186741828918,1.0892797549565634,100000
738,0.015800254713082947,101539.61431914553,1,0.000904539543747281,0.22284206748008728,1.0887433687845867,100000
739,0.019404442220321404,101770.98494086541,0,0.0007572230436683943,0.22499248484770457,1.087710452079773,100000
740,0.1200381972276865,111894.18130808408,1,0.0007584838070518648,0.22387969891230267,1.0875771999359132,100000
741,0.054241991109018915,105264.7115427443,1,0.0010255046208233884,0.2248029331366221,1.0880424578984578,100000
742,0.19246483201900044,120601.14924808707,1,0.0009346028392125542,0.22289487024148305,1.0885230700174968,100000
743,-0.07911595277774221,92122.78534561282,1,0.0007613945762083555,0.2219493438800176,1.0866926272710165,100000
744,-0.009433725731817357,99039.72423422683,1,0.0008054897926437359,0.222384774684906,1.086884625752767,100000
745,-0.04914263658607025,94637.20051281512,1,0.0008080147439613938,0.22105190853277842,1.086582883199056,100000
746,0.031027158581381366,102811.45983075797,1,0.0009166764580489446,0.2173985332250595,1.0872753620147706,100000
747,-0.04115495331612067,95739.66771101637,1,0.0013568101295580468,0.22579415341218312,1.0860675732294718,100000
748,0.06752958091984636,106848.37097803583,1,0.0007217065363268678,0.22141733368237812,1.0873583634694417,100000
749,-0.18925187308246152,82518.02996105608,1,0.0008652475274478396,0.22281499107678732,1.0862077633539835,100000
750,-0.014337152899189588,98339.18439347511,1,0.0006260701552188645,0.2221496323744456,1.0885445912679037,100000
751,0.18176911925845546,119200.71356958488,1,0.0008857207130252694,0.22702113687992095,1.08639767964681,100000
752,-0.023766870708697766,97570.61149089575,1,0.0007952310581458733,0.22058155437310537,1.0865451415379843,100000
753,0.4948326851368566,156884.53224118764,1,0.0010920647560851648,0.21935652792453766,1.0876040856043498,100000
754,-0.021401063763204303,96949.92720433418,1,0.001211672586699327,0.22255154848098754,1.0885172923405966,100000
755,-0.1841596355751569,82654.28292579822,1,0.001055253737528498,0.22116389671961467,1.0886765162150065,100000
756,-0.02296411894847719,97470.09218410953,1,0.001118993845496637,0.21817130545775096,1.0877225637435912,100000
757,-0.0008475563766266641,99504.03445587173,1,0.0007541999589496602,0.21888640721638997,1.0857783953348796,100000
758,-0.03932227323654127,95961.2256807792,1,0.0009598450065823272,0.22125977277755737,1.08611794312795,100000
759,-0.022387348317529462,97183.88480923133,1,0.0006683757266728208,0.2217668414115906,1.0889842987060547,100000
760,-0.06147183184268315,93312.6937953168,1,0.0008176767422507207,0.21460091173648835,1.0888121366500854,100000
761,-0.021426775032777477,97814.50975469715,1,0.0010641627537552266,0.22053204476833344,1.0887650887171427,100000
762,0.03783677996126061,103689.5718008705,1,0.0016120380692882462,0.21892983317375184,1.0880507946014404,100000
763,-0.06670378548076301,93503.33420518541,1,0.001020139388856478,0.21935624480247498,1.0894455989201863,100000
764,-0.23993161775648686,77668.63444432925,1,0.001199805891762177,0.22435259819030762,1.0887685219446819,100000
765,0.16515681676176897,117069.96925774761,1,0.0008079035450161124,0.22265949845314026,1.0874391873677571,100000
766,-0.057880222858578446,94230.29555650549,1,0.0008124280313495547,0.2197192996740341,1.0874840259552,100000
767,-0.1047836633761668,89533.76813401477,1,0.000567362400276276,0.22327376504739124,1.0871612628300984,100000
768,0.05090277725884264,104730.42416380919,1,0.0007605681690620259,0.22151691516240438,1.0875787655512492,100000
769,-0.05288732331649952,94534.18917384061,1,0.0008686980921387052,0.22429332832495372,1.0882567723592123,100000
770,-0.11890771909742136,88148.16953250284,1,0.0010012616325790684,0.21720938583215077,1.088789447148641,100000
771,0.02051510903676149,101992.70332681929,1,0.0009230538213159889,0.21936275362968444,1.088237190246582,100000
772,0.2772686582570766,129919.99859894028,1,0.0007451729247501741,0.22001323699951172,1.0867831468582154,100000
773,-0.01724756570533808,97959.46699449408,1,0.0008281483897008002,0.22055984536806741,1.0873862902323406,100000
774,-0.027673676674753452,97220.32853743256,1,0.0007211177056888118,0.22491089304288228,1.0865240732828776,100000
775,0.009135917375499833,100487.85190443913,1,0.0008612613620546957,0.22172974149386088,1.0862147410710652,100000
776,0.16141668996528513,115294.8653970559,1,0.00095795822077586,0.22160024642944337,1.0852253754933676,100000
777,0.002548281251581485,100164.95082699822,1,0.000985637375075991,0.22407365838686624,1.0860973517100017,100000
778,-0.044488008775171076,95372.5940700747,1,0.0010721452000628537,0.2206433912118276,1.087037460009257,100000
779,-0.04509756339158878,95494.41972608521,1,0.0008362828996420527,0.223565940062205,1.0871265649795532,100000
780,0.06644253407846493,106544.97906593274,0,0.00088919767877087,0.22134885986646016,1.0869449218114218,100000
781,0.04498144006627829,104544.24804764515,1,0.0012180836066060389,0.2214342733224233,1.0871571540832519,100000
782,-0.13943149904678082,86113.91402846384,1,0.0007439147778010617,0.21794985234737396,1.0877404451370238,100000
783,-0.020538675317395675,97769.13423477323,1,0.0009759503649547696,0.2174368570248286,1.0871557235717773,100000
784,0.10259319876709355,110601.95164346995,1,0.0006587315457484995,0.2184886395931244,1.0878919601440429,100000
785,0.08807259357660371,108969.22151455516,1,0.0011384083026011163,0.22106118897596996,1.0880446831385295,100000
786,0.07343981001856918,107527.0303124307,1,0.0007122028783972685,0.22128578424453735,1.0874558925628661,100000
787,0.1877683529229171,119598.03606988364,1,0.0010167470298862705,0.2196249614159266,1.0875354607899983,100000
788,-0.04091982906506941,95906.33376950849,1,0.000936501583782956,0.2204635590314865,1.0875816424687703,100000
789,0.010941519233016705,101020.86142436878,1,0.0008254211677315956,0.2161933292945226,1.088146734237671,100000
790,-0.019853837416944874,97906.7377682889,1,0.00108032311933736,0.22164540390173595,1.086401398976644,100000
791,-0.06357843557913145,93457.80135357555,1,0.0008713870697344343,0.22678497135639192,1.0876412789026897,100000
792,-0.04714728239522708,95327.54704151594,1,0.0009159713517874479,0.21959750950336457,1.0891196648279826,100000
793,0.054675986748628905,105391.37663686245,1,0.0009081777806083361,0.224947319428126,1.0888594309488933,100000
794,0.10177986721539972,110218.09252031127,1,0.000759791859309189,0.21909998854001364,1.0896173556645712,100000
795,0.014647268176637227,101021.14160768647,1,0.0009528048016363755,0.2282400369644165,1.088698681195577,100000
796,0.033127705272915156,102945.77464134994,1,0.0008118967059999704,0.21955696841080982,1.0886069377263388,100000
797,-0.16025054115606777,84964.99751895676,1,0.0007384721441970518,0.22434238890806835,1.088519295056661,100000
798,-0.054010101995373885,93520.5089849435,1,0.0008629243297036737,0.22165159185727437,1.0875953912734986,100000
799,0.15386067386517138,114883.50274980183,1,0.001065851892538679,0.2241539925336838,1.0882860581080118,100000
800,0.16931913125099296,117448.34973912276,1,0.0009157268689402069,0.21984413464864094,1.0871810913085938,100000
801,0.044505927351298845,104464.73365518302,1,0.0007974448720536506,0.21891779104868572,1.0861671845118204,100000
802,0.1451222072239398,115213.42826920653,1,0.0007065314906261241,0.220664714773496,1.0860058387120566,100000
803,0.10549945013398901,110896.83097046865,1,0.0008997973112855106,0.2260055959224701,1.0860705216725668,100000
804,-0.028838765194504287,97043.29291681116,1,0.0010978186522455264,0.21973375181357066,1.087220843633016,100000
